what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354241936015
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354241936625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354241938078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354241948578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354241954312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354241958921
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354241963078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354241963078
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354241973140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354241979437
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354241979437
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354241981031
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354241981906
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354241983125
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354241986578
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354241988921
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354242000437
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354242009453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354242055546
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354242056265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242058343
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354242072812
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354242084093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242093062
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354242093062
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354242108421
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354242481125
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354242483093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242485765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242491390
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354242495531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242495531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242503671
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354242506671
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354242507250
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354242516140
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354242518437
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354242546718
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354242548593
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354242549687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242552296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242564328
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354242568656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242568718
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354242579000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242587765
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354242587765
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354242602171
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354242609156
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354242619359
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354242619953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242623562
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242634500
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354242638718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242638781
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354242648500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242657562
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354242657562
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354242672203
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354242676578
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354242691062
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354242691921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242694593
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354242723078
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354242740234
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354242749250
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242749250
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354242755968
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354242756640
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354242762031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242762843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242763968
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1354242784031
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354242792265
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354242793296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242795359
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354242815625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242815640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242815640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242816671
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354242817718
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354242828046
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354242865500
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354242865953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242867093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242890078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242891359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242892796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242893640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242895203
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354242896312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242899234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242901000
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354242902234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242905734
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354242914765
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354242926562
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242935687
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354242935687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242971515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242978265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242980140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242986359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242989484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242991890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242992390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242994843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242996875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242997968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354242999906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243018625
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354243021531
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354243023281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243027828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243048453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243049281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243050078
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354243054562
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243056593
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243214453
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354243215968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243218453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243220515
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354243222250
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354243226437
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354243227500
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354243227562
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354243234093
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354243234093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243241328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243260343
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354243268093
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354243272796
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354243273562
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243274953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243293328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243297859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243299578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243299812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243303484
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354243304453
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354243305328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243307671
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354243317296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243317328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243317375
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354243329156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243786796
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354243786812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243787609
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354243800968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243801000
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354243801000
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354243802406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243805156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243806234
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354243807859
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354243817656
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.restartWorkbench",1354243818687
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1354243818890
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1354243818890
stopped,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1354243818890
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1354243818890
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1354243818953
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1354243819000
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1354243819031
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1354243819093
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1354243819125
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1354243819125
stopped,bundle,com.altera.sbtgui.ui,11.1.0.259,"com.altera.sbtgui.ui",1354243819125
stopped,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1354243819125
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1354243819125
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1354243819125
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1354243819156
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1354243819156
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1354243819156
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1354243819218
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1354243819218
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1354243819218
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1354243819218
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1354243819218
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1354243819218
stopped,bundle,com.altera.sbtgui.flash.plugin,11.1.0.259,"com.altera.sbtgui.flash.plugin",1354243819265
stopped,bundle,com.altera.sbtgui.gprof,11.1.0.259,"com.altera.sbtgui.gprof",1354243819359
stopped,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1354243819359
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1354243819359
stopped,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1354243819359
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1354243819375
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1354243819437
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1354243819437
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1354243819437
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1354243819437
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1354243819437
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1354243819437
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1354243970875
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1354243970875
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1354243970875
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1354243970875
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1354243970875
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1354243970875
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1354243970984
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1354243971015
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1354243971093
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1354243971093
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1354243971093
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1354243971156
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1354243971156
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1354243971156
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1354243971156
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1354243971156
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1354243971203
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1354243971203
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1354243971203
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1354243971250
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1354243971328
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1354243971328
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1354243971328
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1354243971390
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1354243971390
