what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354262473968
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354262513328
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354262515046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354262517203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354262537140
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354262543890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354262543906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354262543937
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354262546890
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354262552812
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354262555250
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354262563718
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354262575531
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354262576906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354262639781
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354262705437
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354262727640
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354262731453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354262735906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354262738250
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354262739828
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354262741437
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354262763000
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354262769031
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354262787906
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354262788890
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354262789890
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354262791015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354262793125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354262813234
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354262821218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354262821281
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354262841578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354262853375
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354262853375
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354262872875
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354263032718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354263038234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354263046031
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354263053671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354263053718
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354263070031
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354263082250
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354263082250
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354263100906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354263121984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354263172843
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354263172859
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354263173812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354263176953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354263185546
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354263194000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354263194000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354263194046
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354263194078
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354263213140
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354263225968
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354263229296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354263297140
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354263414859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354263414859
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354263414890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354263416281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354263425343
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354263426125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354263429640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354263439250
