what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354175606546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354175611781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354175666968
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354175667640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354175679890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354175692015
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354175692031
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354175692718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354175696359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354175701546
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354175704734
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354175709718
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354175714109
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354175717453
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354175722000
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354175740562
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354175744781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354175826343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354175853828
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354175855343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354175861171
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354175862562
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354175865234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354175891078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354175892890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354175897062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354175931218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354175932843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354175957671
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354175959593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354175961312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354175965312
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354175967921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354175973593
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176072187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176077718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176079312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176081765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176086234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176088671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176102953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176109656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176113031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176113421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176127000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176127765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176128703
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354176131859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176132687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176195156
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354176195187
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354176196484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176199859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176201218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176201765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176213218
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354176217203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176221625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176227765
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354176231937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176231984
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354176242437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176246265
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354176246281
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1354176247468
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1354176247546
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354176252312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176255203
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354176267687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176267703
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354176274625
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354176277109
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354176284312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176286984
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354176295218
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354176305265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176313796
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354176313812
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354176327968
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354176331062
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354176332000
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354176333781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176336687
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354176345171
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176345187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176349187
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354176354156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176357359
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354176357375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176362406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176365609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176445296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176567796
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354176569156
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354176570531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176572953
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354176580781
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354176590328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176598500
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354176598500
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354176613250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176695578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176696250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176696703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176719609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176720937
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176724359
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354176734781
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354176736171
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354176737656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176739796
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354176747890
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354176756218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176767359
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354176767359
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354176781859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176825265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176857218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354176858500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177168109
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354177169171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177176531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177322625
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354177323437
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354177328640
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354177345578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177347781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177357125
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354177357890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177361218
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354177401031
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354177409593
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177418171
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354177418171
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354177431953
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354177440484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177442343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177446796
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354177450109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177450140
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354177458453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177466796
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354177466812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177472578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177478796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177479156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177480484
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354177481875
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354177484609
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354177490734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177518140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177523765
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354177532250
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354177533343
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354177534937
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354177538453
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354177539046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177541250
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354177554937
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354177566281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177574937
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354177574937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177583625
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354177589218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177624156
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354177627203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177629671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177633906
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354177637031
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354177645156
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354177653343
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354177666468
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354177670843
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354177681328
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354177682968
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354177689406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177690843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177710234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354177710828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178252984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178253906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178254812
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354178256125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178256953
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354178287109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178287109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178288343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178305875
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178306171
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178313015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178314953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178420984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178422312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178426078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178433078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178436593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178438812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178495062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178495828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178709812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178711515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178712203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178712765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178794109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178794531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178827859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354178830453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354179050968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354179052296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354179092968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354179093625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354179095500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354179096484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354179159734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354179161015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354179281531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354179282390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354179444203
