what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354264108125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264108140
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354264150968
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354264158046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264171546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264171671
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354264172796
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354264174671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264176359
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354264193968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264194000
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354264194015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264196546
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354264206484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264206593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264251703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264274234
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354264274265
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354264275359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264278187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264304093
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354264304109
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354264305484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264311468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264312687
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354264312703
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354264314796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264316890
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354264334250
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354264352687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264354968
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354264354984
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354264355468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264359718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264365250
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354264365250
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354264385125
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354264433750
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354264436468
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354264443953
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354264449718
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354264451093
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354264452890
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354264454468
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354264456218
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354264461296
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354264462328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264464703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264487171
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354264494593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264494640
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354264520500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264533671
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354264533671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264534156
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354264552968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264626218
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354264626234
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354264631781
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354264633328
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354264634609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264636781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264655937
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354264663750
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264663843
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354264684765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264697734
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354264697734
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354264718046
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354264753125
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354264762765
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354264766796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264780078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264781734
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354264798812
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354264827750
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1354264836828
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1354264837046
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1354264837421
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1354264837703
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1354264838015
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1354264838250
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354264839718
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354264881156
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354264920875
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354264936734
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354264952187
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354264961062
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354264972203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354264988406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265077734
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354265079015
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354265080093
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354265095687
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354265112656
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354265126859
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1354265153703
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354265157031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265170203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265171640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265172531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265174046
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354265214265
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354265215968
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354265217921
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354265226812
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354265228156
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354265229546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265232906
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354265260765
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354265263656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265263734
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354265263734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265267609
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354265281734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265295781
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354265295781
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354265316156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265341000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265346375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265348062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265348671
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354265349843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265352468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265353078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265357640
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354265395343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265395375
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354265395375
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354265403640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265508187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265509546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265514171
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265530609
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354265535218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265537265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265546656
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354265554843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265557843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265558312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265558500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265559484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265559750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265561015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265564468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265567046
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354265567937
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354265570453
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354265574984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265580875
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354265587000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265587046
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354265587046
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --sidp=0x9200080, --id=0x0, --timestamp=1354258592] return code: 8",1354265593500
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354265618078
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354265619640
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354265619640
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354265620250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265622453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265641609
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354265649531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265649593
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354265669703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265683265
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354265683265
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354265703500
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354265726640
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354265749484
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354265751250
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354265752015
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354265752843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265755609
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354265784484
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354265804015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354265815390
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354265815406
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354265840781
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354265899671
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354265928015
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354265930187
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354265936203
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354265948328
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354265950468
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354265966375
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354266009187
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354266013796
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354266018171
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354266024718
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354266026265
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354266029000
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354266032062
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354266034765
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354266039125
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354266040578
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354266041359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354266043500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354266063187
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354266071000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354266071046
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354266092000
