what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614120015
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1350614153515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614158046
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1350614175843
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1350614179796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614207828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614209734
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1350614209734
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1350614209734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614209750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614296765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614299390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614329734
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1350614332796
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1350614333656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614335328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614340968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614340968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614341593
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1350614341593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614341890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614346562
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1350614352921
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350614353062
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1350614353937
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1350614354046
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350614354062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614354109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614354281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1350614407156
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1350614411046
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1350614443968
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1350614448359
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1350614455906
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350614464609
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1350614467406
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1350614467468
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1350614490250
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350614491343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614494406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614505078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614509640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614513671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614517671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614569953
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350614571953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614580187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614582906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614591593
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614601484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614613937
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614655828
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1350614659656
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1350614699546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614705421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614716031
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1350614724968
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1350614727953
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1350614748187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614756953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614768828
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350614770515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614771875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614772781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614772812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614773406
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1350614773437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614778953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614782875
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614785984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614786750
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614786765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614787265
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1350614787328
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350614787734
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350614788515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614790015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614793796
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1350614796562
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350614796781
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1350614835515
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1350614840609
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1350614848718
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1350614850203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614851921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614855703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614868343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614870265
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1350614877015
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350614877671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614879078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614882812
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350614884140
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1350614895125
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1350614896953
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1350614899156
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350614902109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614903375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614935968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614936515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350614948000
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350614948015
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1350614967000
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1350614975828
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1350614978656
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350614981671
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350614981890
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1350614997250
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350614999000
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350614999078
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1350615001468
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1350615006000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615009359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615012718
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350615012734
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350615014843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615016265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615105703
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350615107859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615121390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615136156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615137218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615182984
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1350615184890
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350615185718
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1350615190968
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350615206953
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350615207265
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1350615211250
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350615212093
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350615220093
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1350615221546
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350615224125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615225484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615275468
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1350615278625
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350615279125
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1350615279312
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350615289421
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350615292093
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350615292125
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1350615292531
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1350615315984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615316656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615319015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615320125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615322265
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350615325046
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350615325046
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1350615325718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615408546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615420125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615421609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615423328
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350615428906
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1350615430468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615432390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615728093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615728656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615806812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615807562
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615833890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615835984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615886125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615886500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615897203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615897562
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615925171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1350615925734
