what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255322421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255329593
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354255336218
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354255389875
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1354255408953
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354255411890
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354255422031
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354255456671
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354255464984
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354255468843
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354255473000
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354255506984
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354255521171
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354255524062
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354255525000
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354255527062
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354255538375
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354255541093
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354255542281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354255546218
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354255547312
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354255548468
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354255553953
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354255555093
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1354255568015
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354255577234
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354255580312
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354255581687
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354255585078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255598359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255605109
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354255609328
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354255610515
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354255611500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255612890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255616140
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354255619656
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354255621734
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354255623890
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354255629156
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354255631421
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354255632281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354255633593
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354255634406
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354255637609
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354255639484
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354255645187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255646156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255654812
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354255655890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255657890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255664453
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354255670843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255670875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255673328
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354255673343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255678203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255679609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255689687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255698453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1354255705437
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1354255708328
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354255710921
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354255711390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255714859
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354255737531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255739265
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354255740281
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354255741468
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354255753609
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354255764000
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354255780921
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354255789031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255800453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255825750
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255868828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255872968
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354255881484
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354255891062
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354255893312
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354255895250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255897546
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354255917937
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255917953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255918187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255922031
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354255922859
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354255943218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255953031
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354255960578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255963406
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354255967640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255969281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354255991312
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354256004484
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354256007125
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354256009000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354256011265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354256026609
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354256032796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354256032843
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354256049734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354256054421
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354256054421
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354256334468
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354256350453
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354256351000
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354256359984
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354256413500
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354256416031
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354256416734
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354256437953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354256455890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354256457187
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354256458046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354256459859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354256475468
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354256482000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354256482140
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354256497375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354256506937
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354256506953
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354256524218
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354256531203
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354256551968
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354256553109
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354256555921
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354256558812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354256562734
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354256583796
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354256587687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354256587703
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354256587703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354256590687
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354256598796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354256610500
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354256610500
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354256627750
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354256647281
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354256650203
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354256651031
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354256655765
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354256657531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354256658015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354256674671
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354256675015
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354256677796
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354256686125
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354256689421
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354256691125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257010906
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354257014437
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354257018343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257018859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257043718
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354257045265
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354257050546
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354257052546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257053234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257061531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257062140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257120421
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354257121453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354257128515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257130406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257758562
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354257759765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257761062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257762015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257762046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257762500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257762531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257762875
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257762906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257763187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257763203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257763562
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257763578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257763906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257763921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257764265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257764296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257764718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257764734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257765656
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354257765671
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354257766359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257767203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257784468
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354257785578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257789781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257797031
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354257802968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257802984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257810312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257810937
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257812578
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354257813187
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354257821328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257829312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257832234
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354257832250
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354257833562
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354257833656
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1354257835218
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354257841328
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354257842312
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354257844531
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354257846484
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1354257848046
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354257848437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257850546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257880656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257884468
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1354257904125
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354257921359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257933671
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354257933671
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354257952531
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354257961046
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354257965140
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354257968765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354257970171
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354258596875
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354258596890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354258598218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354258604500
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1354258608062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354258608578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354258612203
